video_id,pitch_mean,pitch_std,energy_mean,energy_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,spectral_centroid_mean,zcr_mean,word_count,sentence_count,avg_word_length,vocab_diversity,filler_word_ratio,curiosity_score,critical_thinking_score,creativity_score,openness,conscientiousness,extraversion,agreeableness,neuroticism,interview_score,overall_performance
13,181.50688574949072,72.7749849727002,0.0407696776092052,0.0299980621784925,-342.39569091796875,92.63724517822266,110.03112030029295,40.08023452758789,2.169930458068848,33.62754821777344,46.29207992553711,38.24225997924805,-8.937241554260254,24.277223587036133,-22.50586128234864,24.177419662475582,-8.215741157531738,19.04465103149414,-12.677748680114746,17.705284118652344,-4.511460304260254,13.835121154785156,-2.421443462371826,16.918542861938477,-7.297890663146973,10.576200485229492,1.0140936374664309,10.381356239318848,-14.773837089538574,12.259187698364258,1433.493427756545,0.1102082569036819,111,6,4.63963963963964,0.7747747747747747,0.0,2.39,2.85,2.39,-0.4575093825043989,-0.1091426708561101,-0.1251623721772064,-0.3874184665279677,0.2452768863420595,-0.7053078694584898,-0.2564366232774141
14,144.1568729634441,89.08256860012862,0.0004520591464824,6.775546353310347e-05,-595.0532836914062,15.95215892791748,117.27610778808594,20.67699813842773,-29.20304107666016,9.961822509765623,4.468373775482178,8.39660358428955,2.2839014530181885,7.044032573699951,8.222623825073242,5.391910552978516,1.5400739908218384,3.851695537567138,-6.625301361083984,4.700921535491943,-5.737582206726074,4.119049072265625,-2.510070323944092,4.137414932250977,-4.031905174255371,4.566190242767334,-2.9305241107940674,4.018380641937256,-1.6077070236206057,3.594943284988404,1522.2859608429264,0.1129181690705128,5,1,4.4,1.0,0.0,4.21,4.0,4.21,0.9109571112707056,0.7470177467845134,1.063137146525989,1.042394547731656,-0.1586551547217206,0.8592382308596608,1.391400471294505
15,222.963037541614,131.33865870681126,0.0628169029951095,0.0537124127149581,-318.0687255859375,148.78335571289062,80.22669219970703,63.18954086303711,-41.23653411865234,45.07332611083984,18.321746826171875,34.68016815185547,0.4138307869434356,25.775989532470703,-16.865942001342773,20.84270477294922,-39.366455078125,27.92144203186035,-24.97235107421875,19.404407501220703,-2.80880093574524,14.995482444763184,-13.047832489013672,15.385090827941896,-5.3161444664001465,11.529905319213867,1.4125077724456787,9.17034912109375,-1.5750657320022583,8.709922790527344,1449.642355466586,0.1115089699074074,53,5,4.358490566037736,0.8490566037735849,0.0188679245283018,2.62,3.41,2.62,-0.2854142439193676,0.3084417873457654,-0.577709378262252,-0.3653555014642121,0.2970223768865707,-0.4680520219759708,-0.3352353174417973
16,190.95557844257408,67.47739399950812,0.0209017377346754,0.0207561086863279,-361.14459228515625,69.29264831542969,100.29430389404295,37.26863479614258,22.772050857543945,17.346208572387695,16.408313751220703,17.94973373413086,6.792226314544678,10.347695350646973,9.306872367858888,10.31550407409668,3.335411071777344,8.801819801330566,3.9225313663482666,7.28629207611084,0.4397466480731964,8.10529613494873,-0.7794956564903259,7.114631175994873,-3.3660037517547607,7.332372665405273,-1.0642173290252686,7.511167049407959,-3.549214601516724,6.364440441131592,1542.2420737181494,0.0918451405207701,102,9,4.5,0.7156862745098039,0.0098039215686274,4.08,3.64,4.08,0.8080277917377212,0.4830155018326856,1.0785147397267776,0.762522639378509,-0.8001615795876432,0.96652695383952,1.142830245142829
17,169.65854107934456,55.93584266959382,0.0401911959052085,0.0375097915530204,-277.3564453125,77.08476257324219,98.93595123291016,43.35685729980469,-17.872451782226562,24.8928451538086,17.105697631835938,23.39175605773925,1.1330395936965942,16.249483108520508,-1.8395016193389893,13.282597541809082,-3.750581026077272,15.729538917541504,-12.357807159423828,16.320810317993164,-4.141035556793213,13.462018966674805,-2.9499523639678955,15.070570945739746,5.618483066558838,13.439867973327637,-3.575709342956543,9.8505277633667,-7.119863033294678,10.159805297851562,1727.132005388317,0.1364390491126071,54,6,5.37037037037037,0.8703703703703703,0.0,2.27,2.93,2.27,-0.5494727483168281,-0.0507234722019038,-0.1686726079824578,-0.4746259709679752,-0.088448275896563,-0.7174211559254551,-0.5436934419668287
18,290.11404566056245,134.60852164294502,0.1119445860385894,0.0979940369725227,-354.8453674316406,135.3695068359375,80.98872375488281,79.87843322753906,32.2639274597168,39.149356842041016,15.292864799499512,34.344295501708984,-11.02150535583496,25.646942138671875,-4.928045749664307,21.25634002685547,-27.048036575317383,27.47503471374512,-0.4645835757255554,15.41120147705078,-5.787868499755859,17.72605323791504,-12.349325180053713,18.30565643310547,-3.4646315574646,14.617753028869627,-4.786162376403809,11.47010326385498,-8.41318130493164,13.021247863769531,937.032625373239,0.0811598972720994,42,4,5.0,0.8333333333333334,0.0,3.15,3.59,3.15,0.1142216999958982,0.441334275243521,0.2140560544849508,0.7241067722240829,-0.0346515784123996,0.5819002582730504,0.4307862159275548
19,259.0187174056538,106.76324576220586,0.0279237106442451,0.0236737243831157,-295.02734375,68.7059097290039,82.17964172363281,37.6334114074707,13.651357650756836,24.816022872924805,19.743452072143555,23.66950035095215,2.7194111347198486,12.15324592590332,-2.1211307048797607,15.139543533325195,-2.506054878234864,14.185213088989258,1.6791374683380127,12.994247436523438,-11.76291847229004,13.871736526489258,-1.6404194831848145,10.951168060302734,-2.265951871871948,10.245773315429688,-2.124699831008911,10.125189781188965,-4.502556324005127,8.54914379119873,1898.2347868700235,0.1396828934559758,115,9,4.886956521739131,0.6869565217391305,0.0,2.15,2.61,2.15,-0.6357978388589648,-0.2890803400270663,-0.4864429772628979,-0.53306506771593,0.0538425455422614,-0.5985220227516209,-0.447231237458369
20,181.35949053487207,63.82136462151046,0.0289227962493896,0.0320884138345718,-310.635009765625,81.847900390625,92.02080535888672,39.35430908203125,12.122164726257324,17.403911590576172,17.60746192932129,22.054187774658203,-0.092003583908081,16.824052810668945,9.25815200805664,11.25734806060791,4.137164115905762,11.72579288482666,-0.4011091589927673,9.587646484375,4.119932174682617,9.9525146484375,2.4864840507507324,10.427659034729004,-5.137275695800781,9.00440502166748,-4.499484062194824,8.765496253967285,-4.8700032234191895,8.37199878692627,1689.860881873718,0.1049918109393147,52,3,4.096153846153846,0.75,0.0,3.38,3.44,3.38,0.2824755774050101,0.3269926573366509,0.0530938202086379,0.1399209008847954,-0.1486616919245167,0.2415440233731877,0.2553301828051043
21,166.7473314094502,47.51042036670036,0.0306315906345844,0.0290424767881631,-359.6282958984375,92.6465072631836,102.84288024902344,40.31672668457031,14.723362922668455,16.933584213256836,24.485519409179688,23.31770706176757,12.238625526428224,21.263521194458008,-4.433545112609863,11.803430557250977,-6.662172317504883,12.131417274475098,2.5925393104553223,11.12497329711914,-1.2856459617614746,10.105138778686523,-11.887450218200684,13.08643627166748,-6.619983673095703,10.22019863128662,-3.140183210372925,7.210109710693359,-5.929741382598877,7.39156436920166,1451.9678432479657,0.0957136404201779,80,5,5.125,0.7625,0.025,3.03,3.28,3.03,0.0228993020684244,0.211686771272518,0.3407126465360491,0.4950439520808147,-0.3362970430058107,0.1603379511629997,0.3887572567179287
22,251.25374579845104,100.658177180376,0.0288976095616817,0.022221565246582,-266.5678100585937,70.71656799316406,66.9798583984375,37.872066497802734,6.713006973266602,27.10737419128418,15.879806518554688,23.6878719329834,-10.31689453125,13.975446701049805,0.1592175066471099,15.593053817749023,-15.897926330566406,13.846793174743652,-5.126790523529053,11.55144214630127,-6.7104973793029785,13.596802711486816,-1.969547271728516,10.246481895446776,-6.648899078369141,10.384291648864746,-2.539973497390747,9.552797317504885,1.2171752452850342,9.060733795166016,2199.5850925323766,0.1621333999263687,254,11,5.1141732283464565,0.6299212598425197,0.0,1.04,1.77,1.04,-1.467442322154117,-0.925691379065236,-1.228970562907433,-1.1891004455640637,0.1708747092612104,-1.201632816911593,-1.379319779434387
